Date,Value
2014/11/2,0.00444722
2014/11/3,0.0855501
2014/11/4,0.0963935
2014/11/5,0.196683
2014/11/6,0.110955
2014/11/7,0.00176985
2014/11/8,0.076256
2014/11/9,0.106253
2014/11/10,0.149019
2014/11/11,0.115704
2014/11/12,0.00403839
2014/11/13,0.0846721
2014/11/14,0.0969732
2014/11/15,0.161958
2014/11/16,0.115145
2014/11/17,0.00192271
2014/11/18,0.079899
2014/11/19,0.0957347
2014/11/20,0.182923
2014/11/21,0.140555
2014/11/22,0.00411246
2014/11/23,0.0838084
2014/11/24,0.0902224
2014/11/25,0.173489
2014/11/26,0.119702
2014/11/27,0.0018872
2014/11/28,0.0774853
2014/11/29,0.0983548
2014/11/30,0.209909
2014/12/1,0.187806
2014/12/2,0.00367228
2014/12/3,0.0801526
2014/12/4,0.0908835
2014/12/5,0.207797
2014/12/6,0.168326
2014/12/7,0.00148471
2014/12/8,0.0650925
2014/12/9,0.0867783
2014/12/10,0.218323
2014/12/11,0.297644
2014/12/12,0.00417257
2014/12/13,0.0822967
2014/12/14,0.0941361
2014/12/15,0.248122
2014/12/16,0.260987
2014/12/17,0.00283924
2014/12/18,0.0893651
2014/12/19,0.0967504
2014/12/20,0.25646
2014/12/21,0.285912
2014/12/22,0.00243923
2014/12/23,0.0800418
2014/12/24,0.0957549
2014/12/25,0.241113
2014/12/26,0.303865
2014/12/27,0.00304596
2014/12/28,0.0696974
2014/12/29,0.0564303
2014/12/30,0.175743
2014/12/31,0.338098
2015/1/1,0.00338092
2015/1/2,0.0783526
2015/1/3,0.0617272
2015/1/4,0.239154
2015/1/5,0.30149
2015/1/6,0.00180438
2015/1/7,0.0798779
2015/1/8,0.0939907
2015/1/9,0.195294
2015/1/10,0.193801
2015/1/11,0.00282317
2015/1/12,0.0824704
2015/1/13,0.0874899
2015/1/14,0.201071
2015/1/15,0.203061
2015/1/16,0.000362831
2015/1/17,0.0737722
2015/1/18,0.097895
2015/1/19,0.166589
2015/1/20,0.152123
2015/1/21,0.00302949
2015/1/22,0.0826014
2015/1/23,0.0917399
2015/1/24,0.176037
2015/1/25,0.19633
2015/1/26,0.00127537
2015/1/27,0.0674026
2015/1/28,0.0906019
2015/1/29,0.135639
2015/1/30,0.111932
2015/1/31,0.00338358
2015/2/1,0.0875394
2015/2/2,0.092682
2015/2/3,0.161487
2015/2/4,0.128587
2015/2/5,0.00147321
2015/2/6,0.0690429
2015/2/7,0.0985576
2015/2/8,0.12961
2015/2/9,0.114121
2015/2/10,0.00329925
2015/2/11,0.0846749
2015/2/12,0.0906787
2015/2/13,0.160926
2015/2/14,0.125735
2015/2/15,0.00283598
2015/2/16,0.0835118
2015/2/17,0.0905406
2015/2/18,0.148013
2015/2/19,0.107859
2015/2/20,0.00381004
2015/2/21,0.0882489
2015/2/22,0.0806606
2015/2/23,0.181322
2015/2/24,0.112847
2015/2/25,0.00358933
2015/2/26,0.0851222
2015/2/27,0.106147
2015/2/28,0.175554
2015/3/1,0.107651
2015/3/2,0.00445285
2015/3/3,0.0811121
2015/3/4,0.097546
2015/3/5,0.199035
2015/3/6,0.111286
2015/3/7,0.00172164
2015/3/8,0.0772535
2015/3/9,0.105981
2015/3/10,0.148638
2015/3/11,0.115383
2015/3/12,0.00377003
2015/3/13,0.0975786
2015/3/14,0.0994851
2015/3/15,0.166153
2015/3/16,0.115538
2015/3/17,0.00197176
2015/3/18,0.0806626
2015/3/19,0.0940622
2015/3/20,0.179727
2015/3/21,0.171137
2015/3/22,0.00425411
2015/3/23,0.0843406
2015/3/24,0.0902972
2015/3/25,0.173632
2015/3/26,0.129768
2015/3/27,0.00201009
2015/3/28,0.0760219
2015/3/29,0.0986507
2015/3/30,0.21054
2015/3/31,0.199358
2015/4/1,0.00340158
2015/4/2,0.0785361
2015/4/3,0.0915545
2015/4/4,0.209331
2015/4/5,0.165556
2015/4/6,0.00162279
2015/4/7,0.0740774
2015/4/8,0.0873286
2015/4/9,0.219707
2015/4/10,0.305238
2015/4/11,0.00399693
2015/4/12,0.0862612
2015/4/13,0.0884444
2015/4/14,0.23312
2015/4/15,0.250355
2015/4/16,0.0028971
2015/4/17,0.0879932
2015/4/18,0.0962466
2015/4/19,0.255125
2015/4/20,0.2906
2015/4/21,0.00258433
2015/4/22,0.080598
2015/4/23,0.0965065
2015/4/24,0.243006
2015/4/25,0.286145
2015/4/26,0.00332516
2015/4/27,0.065917
2015/4/28,0.0563071
2015/4/29,0.17536
2015/4/30,0.331419
2015/5/1,0.00324974
2015/5/2,0.0810448
2015/5/3,0.0611378
2015/5/4,0.23687
2015/5/5,0.28795
2015/5/6,0.00161685
2015/5/7,0.0796464
2015/5/8,0.0929905
2015/5/9,0.193216
2015/5/10,0.211151
2015/5/11,0.00299263
2015/5/12,0.0830485
2015/5/13,0.0857348
2015/5/14,0.197037
2015/5/15,0.182633
2015/5/16,0.000480195
2015/5/17,0.0716335
2015/5/18,0.0937362
2015/5/19,0.159512
2015/5/20,0.155079
2015/5/21,0.00299555
2015/5/22,0.0832988
2015/5/23,0.0902242
2015/5/24,0.173128
2015/5/25,0.203067
2015/5/26,0.00116451
2015/5/27,0.0673422
2015/5/28,0.0925128
2015/5/29,0.1385
2015/5/30,0.112718
2015/5/31,0.00327646
2015/6/1,0.0886591
2015/6/2,0.0935425
2015/6/3,0.162986
2015/6/4,0.136878
2015/6/5,0.00194471
2015/6/6,0.0704173
2015/6/7,0.10102
2015/6/8,0.132848
2015/6/9,0.11561
2015/6/10,0.00313535
2015/6/11,0.0901498
2015/6/12,0.090887
2015/6/13,0.161296
2015/6/14,0.118416
2015/6/15,0.00284608
2015/6/16,0.0818638
2015/6/17,0.0939141
2015/6/18,0.153527
2015/6/19,0.1078
2015/6/20,0.00386397
2015/6/21,0.0924407
2015/6/22,0.0789524
2015/6/23,0.177482
2015/6/24,0.112008
2015/6/25,0.00388819
2015/6/26,0.0836107
2015/6/27,0.105412
2015/6/28,0.174338
2015/6/29,0.107497
2015/6/30,0.00436107
2015/7/1,0.0806281
2015/7/2,0.0969496
2015/7/3,0.197818
2015/7/4,0.111275
2015/7/5,0.00152362
2015/7/6,0.0739872
2015/7/7,0.104485
2015/7/8,0.14654
2015/7/9,0.117112
2015/7/10,0.00377207
2015/7/11,0.0927486
2015/7/12,0.0997504
2015/7/13,0.166596
2015/7/14,0.115961
2015/7/15,0.00238416
2015/7/16,0.0802634
2015/7/17,0.0952596
2015/7/18,0.182015
2015/7/19,0.178101
2015/7/20,0.00433923
2015/7/21,0.0756543
2015/7/22,0.0902224
2015/7/23,0.173489
2015/7/24,0.137898
2015/7/25,0.00183629
2015/7/26,0.0782706
2015/7/27,0.0984731
2015/7/28,0.210161
2015/7/29,0.190177
2015/7/30,0.00361212
2015/7/31,0.0820418
2015/8/1,0.0906717
2015/8/2,0.207313
2015/8/3,0.18841
2015/8/4,0.00165548
2015/8/5,0.070984
2015/8/6,0.0881693
2015/8/7,0.221822
2015/8/8,0.304569
2015/8/9,0.0038426
2015/8/10,0.0804372
2015/8/11,0.0933915
2015/8/12,0.246159
2015/8/13,0.224608
2015/8/14,0.00290401
2015/8/15,0.0876746
2015/8/16,0.0961844
2015/8/17,0.25496
2015/8/18,0.294515
2015/8/19,0.00271627
2015/8/20,0.0797245
2015/8/21,0.0899285
2015/8/22,0.226442
2015/8/23,0.278001
2015/8/24,0.00371143
2015/8/25,0.0561653
2015/8/26,0.0580929
2015/8/27,0.180921
2015/8/28,0.331205
2015/8/29,0.00355777
2015/8/30,0.0819574
2015/8/31,0.0631893
2015/9/1,0.244818
2015/9/2,0.281073
2015/9/3,0.00176852
2015/9/4,0.0788135
2015/9/5,0.0933656
2015/9/6,0.193995
2015/9/7,0.224031
2015/9/8,0.00288521
2015/9/9,0.0864885
2015/9/10,0.0869414
2015/9/11,0.19981
2015/9/12,0.169393
2015/9/13,0.000555066
2015/9/14,0.0681603
2015/9/15,0.0948574
2015/9/16,0.16142
2015/9/17,0.163005
2015/9/18,0.00319994
2015/9/19,0.0842253
2015/9/20,0.0915234
2015/9/21,0.175621
2015/9/22,0.208319
2015/9/23,0.00118756
2015/9/24,0.0721966
2015/9/25,0.0941601
2015/9/26,0.140966
2015/9/27,0.126674
2015/9/28,0.00313396
2015/9/29,0.0854247
2015/9/30,0.0929115
2015/10/1,0.161887
2015/10/2,0.141204
2015/10/3,0.00186121
2015/10/4,0.0784328
2015/10/5,0.104411
2015/10/6,0.137308
2015/10/7,0.116517
2015/10/8,0.00300799
2015/10/9,0.0897608
2015/10/10,0.0915467
2015/10/11,0.162467
2015/10/12,0.117013
2015/10/13,0.00297791
2015/10/14,0.0842437
2015/10/15,0.0949978
2015/10/16,0.155299
2015/10/17,0.107498
2015/10/18,0.00385886
2015/10/19,0.0975585
2015/10/20,0.0805191
2015/10/21,0.181004
2015/10/22,0.11101
2015/10/23,0.00355379
2015/10/24,0.0829524
2015/10/25,0.10483
2015/10/26,0.173376
2015/10/27,0.107478
2015/10/28,0.00443363
2015/10/29,0.083602
2015/10/30,0.0964847
2015/10/31,0.196869
2015/11/1,0.111506
2015/11/2,0.00162342
2015/11/3,0.0765147
2015/11/4,0.104815
2015/11/5,0.147003
2015/11/6,0.117041
2015/11/7,0.00389658
2015/11/8,0.0917985
2015/11/9,0.100104
2015/11/10,0.167187
2015/11/11,0.114893
2015/11/12,0.00250983
2015/11/13,0.0782163
2015/11/14,0.0984336
2015/11/15,0.18808
2015/11/16,0.181748
2015/11/17,0.00438374
2015/11/18,0.0794453
2015/11/19,0.0934767
2015/11/20,0.179746
2015/11/21,0.141566
2015/11/22,0.00195096
2015/11/23,0.0771677
2015/11/24,0.098335
2015/11/25,0.209866
2015/11/26,0.176648
2015/11/27,0.00313689
2015/11/28,0.118157
2015/11/29,0.0897888
2015/11/30,0.205294
2015/12/1,0.220566
2015/12/2,0.00171216
2015/12/3,0.075149
2015/12/4,0.0886737
2015/12/5,0.223091
2015/12/6,0.289476
2015/12/7,0.00401192
2015/12/8,0.0798899
2015/12/9,0.091867
2015/12/10,0.242141
2015/12/11,0.239219
2015/12/12,0.00303994
2015/12/13,0.0867331
2015/12/14,0.0971347
2015/12/15,0.257479
2015/12/16,0.291676
2015/12/17,0.00283436
2015/12/18,0.0766813
2015/12/19,0.0893358
2015/12/20,0.22495
2015/12/21,0.271278
2015/12/22,0.00348464
2015/12/23,0.0535236
2015/12/24,0.0603097
2015/12/25,0.187825
2015/12/26,0.33294
2015/12/27,0.0034222
2015/12/28,0.0836479
2015/12/29,0.0636767
2015/12/30,0.246707
2015/12/31,0.282016
2016/1/1,0.00153494
2016/1/2,0.0797592
2016/1/3,0.0936335
2016/1/4,0.194552
2016/1/5,0.205845
2016/1/6,0.00277507
2016/1/7,0.0854558
2016/1/8,0.0858131
2016/1/9,0.197217
2016/1/10,0.157635
2016/1/11,0.000501189
2016/1/12,0.0687154
2016/1/13,0.0988939
2016/1/14,0.168289
2016/1/15,0.141732
2016/1/16,0.00336008
2016/1/17,0.0823044
2016/1/18,0.0899715
2016/1/19,0.172643
2016/1/20,0.196836
2016/1/21,0.00110807
2016/1/22,0.0708201
2016/1/23,0.0958952
2016/1/24,0.143564
2016/1/25,0.131845
2016/1/26,0.00318749
2016/1/27,0.0844636
2016/1/28,0.0911523
2016/1/29,0.158821
2016/1/30,0.137696
2016/1/31,0.00168861
2016/2/1,0.0807876
2016/2/2,0.106455
2016/2/3,0.139996
2016/2/4,0.113743
2016/2/5,0.00311677
2016/2/6,0.0870147
2016/2/7,0.0905051
2016/2/8,0.160618
2016/2/9,0.115907
2016/2/10,0.00290175
2016/2/11,0.0842175
2016/2/12,0.0962912
2016/2/13,0.157413
2016/2/14,0.107375
2016/2/15,0.00388436
2016/2/16,0.0824133
2016/2/17,0.0819335
2016/2/18,0.184183
2016/2/19,0.111027
2016/2/20,0.00367532
2016/2/21,0.0816711
2016/2/22,0.104625
2016/2/23,0.173037
2016/2/24,0.107455
2016/2/25,0.00435455
2016/2/26,0.086451
2016/2/27,0.0966327
2016/2/28,0.197171
2016/2/29,0.110941
2016/3/1,0.00175827
2016/3/2,0.0758626
2016/3/3,0.108661
2016/3/4,0.152396
2016/3/5,0.113628
2016/3/6,0.00383474
2016/3/7,0.0885871
2016/3/8,0.102015
2016/3/9,0.170378
2016/3/10,0.115714
2016/3/11,0.0026112
2016/3/12,0.0749313
2016/3/13,0.0978064
2016/3/14,0.186881
2016/3/15,0.165246
2016/3/16,0.00432785
2016/3/17,0.0902435
2016/3/18,0.0935889
2016/3/19,0.179962
2016/3/20,0.140729
2016/3/21,0.00182346
2016/3/22,0.0763713
2016/3/23,0.100761
2016/3/24,0.215045
2016/3/25,0.17502
2016/3/26,0.00327986
2016/3/27,0.110516
2016/3/28,0.0908835
2016/3/29,0.207797
2016/3/30,0.199374
2016/3/31,0.00186548
2016/4/1,0.0728944
2016/4/2,0.0891629
2016/4/3,0.224322
2016/4/4,0.271261
2016/4/5,0.00401369
2016/4/6,0.0804962
2016/4/7,0.0919274
2016/4/8,0.2423
2016/4/9,0.216101
2016/4/10,0.00287054
2016/4/11,0.0826042
2016/4/12,0.0958195
2016/4/13,0.253993
2016/4/14,0.29279
2016/4/15,0.00295548
2016/4/16,0.0832809
2016/4/17,0.0866001
2016/4/18,0.218061
2016/4/19,0.25805
2016/4/20,0.003523
2016/4/21,0.0666886
2016/4/22,0.0616644
2016/4/23,0.192044
2016/4/24,0.328741
2016/4/25,0.00349822
2016/4/26,0.0817964
2016/4/27,0.0641754
2016/4/28,0.248639
2016/4/29,0.289532
2016/4/30,0.00149088
2016/5/1,0.0798177
2016/5/2,0.0945802
2016/5/3,0.196519
2016/5/4,0.181179
2016/5/5,0.00290964
2016/5/6,0.0852247
2016/5/7,0.0865496
2016/5/8,0.19891
2016/5/9,0.16416
2016/5/10,0.000536175
2016/5/11,0.0670166
2016/5/12,0.0968145
2016/5/13,0.164751
2016/5/14,0.125197
2016/5/15,0.00325758
2016/5/16,0.0777368
2016/5/17,0.0895204
2016/5/18,0.171778
2016/5/19,0.168455
2016/5/20,0.00125393
2016/5/21,0.0740697
2016/5/22,0.0980477
2016/5/23,0.146786
2016/5/24,0.140373
2016/5/25,0.00322613
2016/5/26,0.0877423
2016/5/27,0.0922805
2016/5/28,0.160787
2016/5/29,0.136156
2016/5/30,0.00184221
2016/5/31,0.0831384
2016/6/1,0.108081
2016/6/2,0.142134
2016/6/3,0.113337
2016/6/4,0.00318635
2016/6/5,0.089898
2016/6/6,0.0913384
2016/6/7,0.162097
2016/6/8,0.117686
2016/6/9,0.00305755
2016/6/10,0.0812842
2016/6/11,0.098109
2016/6/12,0.160385
2016/6/13,0.107479
2016/6/14,0.00387149
2016/6/15,0.0793673
2016/6/16,0.0834962
2016/6/17,0.187696
2016/6/18,0.110879
2016/6/19,0.00337396
2016/6/20,0.0858363
2016/6/21,0.104509
2016/6/22,0.172846
2016/6/23,0.107469
2016/6/24,0.00434881
2016/6/25,0.0845469
2016/6/26,0.0967538
2016/6/27,0.197418
2016/6/28,0.110702
2016/6/29,0.00174553
2016/6/30,0.0773002
2016/7/1,0.1107
2016/7/2,0.155256
2016/7/3,0.113467
2016/7/4,0.00403721
2016/7/5,0.0829548
2016/7/6,0.102156
2016/7/7,0.170614
2016/7/8,0.116291
2016/7/9,0.00224244
2016/7/10,0.0794822
2016/7/11,0.0956777
2016/7/12,0.182814
2016/7/13,0.155044
2016/7/14,0.00389424
2016/7/15,0.09067
2016/7/16,0.0926912
2016/7/17,0.178236
2016/7/18,0.134487
2016/7/19,0.00179359
2016/7/20,0.078368
2016/7/21,0.100899
2016/7/22,0.215339
2016/7/23,0.165825
2016/7/24,0.0034114
2016/7/25,0.113076
2016/7/26,0.0928965
2016/7/27,0.212399
2016/7/28,0.186139
2016/7/29,0.00199827
2016/7/30,0.0716967
2016/7/31,0.0903093
2016/8/1,0.227206
2016/8/2,0.262631
2016/8/3,0.0042504
2016/8/4,0.075273
2016/8/5,0.091422
2016/8/6,0.240968
2016/8/7,0.201976
2016/8/8,0.00294067
2016/8/9,0.0827713
2016/8/10,0.0948746
2016/8/11,0.251488
2016/8/12,0.292809
2016/8/13,0.00302536
2016/8/14,0.0850847
2016/8/15,0.0859314
2016/8/16,0.216377
2016/8/17,0.271751
2016/8/18,0.00361891
2016/8/19,0.0716091
2016/8/20,0.0622802
2016/8/21,0.193962
2016/8/22,0.317368
2016/8/23,0.00346366
2016/8/24,0.0809678
2016/8/25,0.0656602
2016/8/26,0.254392
2016/8/27,0.291417
2016/8/28,0.00149993
2016/8/29,0.0824996
2016/8/30,0.0949732
2016/8/31,0.197335
2016/9/1,0.162488
2016/9/2,0.00294945
2016/9/3,0.0857197
2016/9/4,0.0861422
2016/9/5,0.197974
2016/9/6,0.148502
2016/9/7,0.000464918
2016/9/8,0.0705925
2016/9/9,0.0940012
2016/9/10,0.159963
2016/9/11,0.122855
2016/9/12,0.00343771
2016/9/13,0.0810829
2016/9/14,0.0873731
2016/9/15,0.167657
2016/9/16,0.136838
2016/9/17,0.00123473
2016/9/18,0.0727094
2016/9/19,0.09908
2016/9/20,0.148332
2016/9/21,0.138308
2016/9/22,0.00315751
2016/9/23,0.0875273
2016/9/24,0.0939441
2016/9/25,0.163686
2016/9/26,0.135015
2016/9/27,0.00182134
2016/9/28,0.0839509
2016/9/29,0.109707
2016/9/30,0.144273
2016/10/1,0.113099
2016/10/2,0.00340741
2016/10/3,0.0933833
2016/10/4,0.0920329
2016/10/5,0.163329
2016/10/6,0.118569
2016/10/7,0.00294465
2016/10/8,0.0811284
2016/10/9,0.100526
2016/10/10,0.164337
2016/10/11,0.107585
2016/10/12,0.00388659
2016/10/13,0.085222
2016/10/14,0.0849855
2016/10/15,0.191044
2016/10/16,0.110126
2016/10/17,0.00337196
2016/10/18,0.0840423
2016/10/19,0.104671
2016/10/20,0.173113
2016/10/21,0.107795
2016/10/22,0.00445674
2016/10/23,0.085177
2016/10/24,0.0949027
2016/10/25,0.193641
2016/10/26,0.110563
2016/10/27,0.00205253
2016/10/28,0.0770148
2016/10/29,0.112798
2016/10/30,0.158198
2016/10/31,0.113514
2016/11/1,0.00392682
2016/11/2,0.081379
2016/11/3,0.103076
2016/11/4,0.172151
2016/11/5,0.115957
2016/11/6,0.00212247
2016/11/7,0.0781963
2016/11/8,0.0921616
2016/11/9,0.176095
2016/11/10,0.181897
2016/11/11,0.00367052
2016/11/12,0.0894574
2016/11/13,0.0920927
2016/11/14,0.177085
2016/11/15,0.134881
2016/11/16,0.00186434
2016/11/17,0.0795509
2016/11/18,0.101353
2016/11/19,0.216308
2016/11/20,0.157705
2016/11/21,0.00343373
2016/11/22,0.103828
2016/11/23,0.0941149
2016/11/24,0.215185
2016/11/25,0.21098
2016/11/26,0.00232181
2016/11/27,0.069481
2016/11/28,0.0909208
2016/11/29,0.228745
2016/11/30,0.261423
2016/12/1,0.00397729
2016/12/2,0.0735808
2016/12/3,0.0930098
2016/12/4,0.245153
2016/12/5,0.219063
2016/12/6,0.00289153
2016/12/7,0.0942552
2016/12/8,0.0945158
2016/12/9,0.250537
2016/12/10,0.306897
2016/12/11,0.00309831
2016/12/12,0.0831447
2016/12/13,0.0849739
2016/12/14,0.213966
2016/12/15,0.276979
2016/12/16,0.00350347
2016/12/17,0.0729068
2016/12/18,0.0620955
2016/12/19,0.193387
2016/12/20,0.300375
2016/12/21,0.00354849
2016/12/22,0.0881163
2016/12/23,0.0657395
2016/12/24,0.254699
2016/12/25,0.284057
2016/12/26,0.0015098
2016/12/27,0.0827832
2016/12/28,0.0935799
2016/12/29,0.19444
2016/12/30,0.150464
2016/12/31,0.00302743
2017/1/1,0.0843932
2017/1/2,0.0856721
2017/1/3,0.196893
2017/1/4,0.142535
2017/1/5,0.00053164
2017/1/6,0.0718396
2017/1/7,0.094939
2017/1/8,0.161559
2017/1/9,0.119421
2017/1/10,0.00333773
2017/1/11,0.0845035
2017/1/12,0.0876979
2017/1/13,0.168281
2017/1/14,0.12947
2017/1/15,0.00124196
2017/1/16,0.0746009
2017/1/17,0.0989043
2017/1/18,0.148069
2017/1/19,0.129648
2017/1/20,0.00327692
